"State","DATE","BUSLICTAX","CORPINCTX","CORPLICTAX","PROPTAX","SLGRTAX","SVRNCTAX","TLINCTAX","TLSLTAX","TOTLTAX","INCTAX","SALESTAX"
"DE",1997-01-01,148505,172562,390739,NA,253405,NA,835673,253405,1743234,663111,NA
"DE",1998-01-01,163621,205274,439828,NA,254920,NA,966719,254920,1981473,761445,NA
"DE",1999-01-01,169104,232528,459860,NA,274195,NA,1003431,274195,2030789,770903,NA
"DE",2000-01-01,180462,240319,541112,NA,289338,NA,973718,289338,2132131,733399,NA
"DE",2001-01-01,183223,158703,586785,NA,294705,NA,878737,294705,2105921,720034,NA
"DE",2002-01-01,185591,251643,533528,NA,322835,NA,968290,322835,2173600,716647,NA
"DE",2003-01-01,201706,208283,488271,NA,326552,NA,918587,326552,2116458,710304,NA
"DE",2004-01-01,220992,217768,568190,NA,383383,NA,998980,383383,2375482,781212,NA
"DE",2005-01-01,250289,248869,568540,NA,397264,NA,1131341,397264,2590217,882472,NA
"DE",2006-01-01,252984,295577,595813,NA,431518,NA,1314210,431518,2860749,1018633,NA
"DE",2007-01-01,240730,302222,624210,NA,459209,NA,1327638,459209,2905905,1025416,NA
"DE",2008-01-01,244748,308676,618856,NA,484515,NA,1315535,484515,2930955,1006859,NA
"DE",2009-01-01,245161,208677,705618,NA,474278,NA,1119370,474278,2799103,910693,NA
"DE",2010-01-01,277882,142417,767478,NA,462914,NA,995524,462914,2763032,853107,NA
"DE",2011-01-01,319583,341965,795148,NA,493195,NA,1519689,493195,3261594,1177724,NA
"DE",2012-01-01,374732,262378,790579,NA,491044,NA,1388392,491044,3280185,1126014,NA
"DE",2013-01-01,379809,309644,812596,NA,487202,NA,1440145,487202,3346316,1130501,NA
"DE",2014-01-01,231407,278872,1002576,NA,480352,NA,1319213,480352,3176169,1040341,NA
"DE",2015-01-01,112096,400746,1206182,NA,498557,NA,1540994,498557,3513916,1140248,NA
"DE",2016-01-01,105868,318152,1274897,NA,539193,NA,1430520,539193,3522405,1112368,NA
"DE",2017-01-01,120843,246175,1304919,NA,556490,NA,1427150,556490,3589030,1180975,NA
"DE",2018-01-01,117494,254802,1378003,NA,585645,NA,1907137,585645,4220057,1652335,NA
"DE",2019-01-01,140916,289974,1560527,NA,602601,NA,2031392,602601,4596190,1741418,NA
"DE",2020-01-01,127014,244913,1643896,NA,585504,NA,1930761,585504,4555474,1685848,NA
"DE",2021-01-01,161821,334805,1822622,NA,587923,NA,2483094,587923,5395710,2148289,NA
"DE",2022-01-01,140463,498885,2210216,NA,644552,NA,2903928,644552,6310891,2405043,NA
"FL",1942-01-01,NA,0,351,2116,39372,0,0,39372,59897,NA,NA
"FL",1943-01-01,NA,0,0,0,0,0,0,0,0,NA,NA
"FL",1944-01-01,NA,0,344,2921,45454,0,0,45454,67438,NA,NA
"FL",1945-01-01,NA,0,0,0,0,0,0,0,0,NA,NA
"FL",1946-01-01,NA,0,499,3953,82830,2,0,82830,111066,NA,NA
"FL",1947-01-01,NA,0,0,0,0,0,0,0,0,NA,NA
"FL",1948-01-01,NA,0,551,4245,93357,23,0,93357,130629,NA,NA
"FL",1949-01-01,NA,0,0,0,0,0,0,0,0,NA,NA
"FL",1950-01-01,NA,0,641,4798,125124,30,0,101608,170275,NA,NA
"FL",1951-01-01,10021,0,681,4466,155652,53,0,108227,205193,NA,NA
"FL",1952-01-01,11413,0,770,5068,174212,58,0,120097,228784,NA,NA
"FL",1953-01-01,11989,0,893,6203,193563,53,0,131046,252485,NA,NA
"FL",1954-01-01,14292,0,932,6196,203545,55,0,137656,267766,NA,NA
"FL",1955-01-01,14558,0,1091,7747,222254,53,0,148227,293783,NA,NA
"FL",1956-01-01,16200,0,1154,9417,253348,52,0,167253,335376,NA,NA
"FL",1957-01-01,16487,0,1483,7426,285504,50,0,184624,375661,NA,NA
"FL",1958-01-01,18830,0,1553,14727,329761,53,0,195249,436479,NA,NA
"FL",1959-01-01,18955,0,1869,14794,356501,49,0,208353,471720,NA,NA
"FL",1960-01-01,21062,0,2027,18629,394114,43,0,222779,521682,NA,NA
"FL",1961-01-01,20300,0,2053,21011,401019,42,0,230786,528456,NA,NA
"FL",1962-01-01,22837,0,2345,21822,423823,46,0,242122,563575,NA,NA
"FL",1963-01-01,25626,0,2713,22265,445760,42,0,254421,592180,NA,NA
"FL",1964-01-01,23959,0,1878,21885,519591,45,0,291142,708637,NA,NA
"FL",1965-01-01,27695,0,4722,19208,571359,89,0,310712,762402,NA,NA
"FL",1966-01-01,31466,0,4661,21571,611475,195,0,328425,819147,NA,NA
"FL",1967-01-01,37641,0,4865,23616,657992,186,0,357119,876821,NA,NA
"FL",1968-01-01,39474,0,5526,23070,751817,168,0,394134,973130,NA,NA
"FL",1969-01-01,42590,0,6208,27224,1030523,185,0,456744,1269436,NA,NA
"FL",1970-01-01,47031,0,6394,33623,1148775,248,0,490578,1421109,NA,NA
"FL",1971-01-01,51346,0,6485,35688,1263408,571,0,548181,1587183,NA,NA
"FL",1972-01-01,50924,27874,14667,79198,1515643,2250,27874,639868,1989970,NA,NA
"FL",1973-01-01,31686,147708,4916,59208,1874685,4910,147708,833428,2487791,NA,NA
"FL",1974-01-01,34468,188778,4380,62740,2085893,15666,188778,889322,2786602,NA,NA
"FL",1975-01-01,39238,180256,3815,53492,2114381,30005,180256,914320,2791223,NA,NA
"FL",1976-01-01,43699,180740,4404,58237,2218934,47377,180740,964848,2935507,NA,NA
"FL",1977-01-01,50126,194199,5041,68555,2415293,47076,194199,1016703,3274802,NA,NA
"FL",1978-01-01,54787,256189,6048,70530,2807830,94804,256189,1163083,3764283,NA,NA
"FL",1979-01-01,61265,314409,7454,77345,3206580,91902,314409,1259597,4290975,NA,NA
"FL",1980-01-01,66707,371405,8192,86091,3544031,121254,371405,1291918,4804298,NA,NA
"FL",1981-01-01,79190,402471,9841,101756,3908552,169213,402471,1365657,5314376,NA,NA
"FL",1982-01-01,76423,383827,11226,109512,4189571,157633,383827,1405682,5555936,NA,NA
"FL",1983-01-01,91175,371453,11760,131327,4795751,137933,371453,1461544,6224717,NA,NA
"FL",1984-01-01,91325,365446,13463,149256,5731434,157823,365446,1750485,7329368,NA,NA
"FL",1985-01-01,113044,454088,18086,162155,6495990,173178,454088,1823586,8334433,NA,NA
"FL",1986-01-01,131046,486925,19431,206556,7062173,170902,486925,2034797,9120166,NA,NA
"FL",1987-01-01,139310,596434,21642,221959,7588541,81268,596434,2110263,9846235,NA,NA
"FL",1988-01-01,142621,624032,22086,222918,9144286,75023,624032,2281659,11491278,NA,NA
"FL",1989-01-01,167858,725364,25000,259858,9878661,60553,725364,2240704,12455553,NA,NA
"FL",1990-01-01,172487,698825,33663,308570,10577503,65861,698825,2386089,13289492,NA,NA
"FL",1991-01-01,185720,582149,46538,430334,10884691,71938,582149,2746001,13764055,NA,NA
"FL",1992-01-01,223136,695114,48832,490073,11377260,67000,695114,3051282,14504207,NA,NA
"FL",1993-01-01,224877,755900,112467,666360,12720388,64493,755900,3425105,16407214,NA,NA
"FL",1994-01-01,230785,950235,117592,681484,13551787,54362,950235,3509427,17808222,NA,NA
"FL",1995-01-01,241050,944969,121887,706021,14326946,72941,944969,3670398,18564650,NA,NA
"FL",1996-01-01,251778,1007556,123420,754482,15240513,65432,1007556,3811514,19728262,NA,NA
"FL",1997-01-01,251101,1232731,121853,787614,15986690,75844,1232731,3918400,20985579,NA,NA
"FL",1998-01-01,289627,1271261,120796,984694,16927461,69722,1271261,4003817,22513115,NA,NA
"FL",1999-01-01,296531,1266959,126455,960814,17920401,67100,1266959,4039279,23798564,NA,NA
"FL",2000-01-01,253371,1182796,120967,762653,19131173,56597,1182796,4120285,24817263,NA,NA
"FL",2001-01-01,255025,1591473,123905,498924,19003812,49315,1591473,4287526,24938748,NA,NA
"FL",2002-01-01,281803,1218864,128147,427626,19456464,40114,1218864,5047755,25352237,NA,NA
"FL",2003-01-01,300104,1226980,144416,346230,20575312,46700,1226980,5611868,26993487,NA,NA
"FL",2004-01-01,255501,1441338,161423,276786,23409406,48651,1441338,6280891,30534283,NA,NA
"FL",2005-01-01,279336,1785213,176414,299856,25486454,59121,1785213,6430205,33894971,NA,NA
"FL",2006-01-01,253223,2405863,191716,187941,30515783,55790,2405863,7701423,40132721,NA,NA
"FL",2007-01-01,239006,2442516,196157,40518,30615783,45870,2442516,7766793,38818707,NA,NA
"FL",2008-01-01,246783,2208600,220112,2100,29420120,56000,2208600,7902020,35977055,NA,NA
"FL",2009-01-01,215104,1836800,239887,800,26977862,81300,1836800,7749862,32053099,NA,NA
"FL",2010-01-01,219401,1793180,238147,700,25239467,71010,1793180,7704172,30484883,NA,NA
"FL",2011-01-01,232170,1869870,273635,320,26181186,59980,1869870,7803056,31635260,NA,NA
"FL",2012-01-01,203720,2003490,275849,140,27267196,49860,2003490,7863408,32997012,NA,NA
"FL",2013-01-01,212184,2071710,284117,360,28526653,47050,2071710,7741146,34588478,NA,NA
"FL",2014-01-01,198483,2043750,298604,250,29998178,49100,2043750,8517268,36335598,NA,NA
"FL",2015-01-01,216891,2237500,309821,0,30336315,37220,2237500,8535420,37217689,NA,NA
"FL",2016-01-01,177077,2272230,315059,0,31296426,35180,2272230,8878169,38507524,NA,NA
"FL",2017-01-01,180240,2383783,238350,0,34089929,34148,2383783,8743763,41333978,NA,NA
"FL",2018-01-01,171749,2426900,263623,0,38456615,36200,2426900,8893715,45961204,NA,NA
"FL",2019-01-01,170015,3114711,398800,0,36492076,34245,3114711,8485578,45017095,NA,NA
"FL",2020-01-01,164729,2481710,386200,0,35167486,28678,2481710,8207278,43314743,NA,NA
"FL",2021-01-01,159607,3407190,535900,0,38522113,29541,3407190,8648445,49305384,NA,NA
"FL",2022-01-01,202755,3780770,278526,0,47015449,28694,3780770,9174155,59236859,NA,NA
"GA",1942-01-01,NA,6775,442,4966,36146,NA,11287,36146,58967,4512,NA
"GA",1943-01-01,NA,0,0,0,0,NA,0,0,0,0,NA
"GA",1944-01-01,NA,10210,413,5085,33128,NA,15981,33128,60634,5771,NA
"GA",1945-01-01,NA,0,0,0,0,NA,0,0,0,0,NA
"GA",1946-01-01,NA,8309,491,5117,51870,NA,15183,51870,79769,6874,NA
"GA",1947-01-01,NA,0,0,0,0,NA,0,0,0,0,NA
"GA",1948-01-01,NA,18177,666,6077,62282,NA,29039,62282,107180,10862,NA
"GA",1949-01-01,NA,0,0,0,0,NA,0,0,0,0,NA
"GA",1950-01-01,NA,14589,755,7145,81816,NA,25473,81816,124648,10884,NA
"GA",1951-01-01,2446,21781,778,7467,97351,NA,36587,89241,152579,14806,NA
"GA",1952-01-01,2002,23524,1165,8084,170007,NA,39380,76353,228124,15856,NA
"GA",1953-01-01,2054,14212,1327,878,177735,NA,28076,79917,218055,13864,NA
"GA",1954-01-01,2069,13121,1324,1114,185647,NA,26174,82971,224666,13053,NA
"GA",1955-01-01,2453,11574,1414,507,195351,NA,26686,88307,235572,15112,NA
"GA",1956-01-01,2457,18481,1426,881,232836,NA,41339,113606,295316,22858,NA
"GA",1957-01-01,2886,21850,1681,928,243534,NA,47835,119252,314513,25985,NA
"GA",1958-01-01,3095,20408,1727,971,245662,NA,48187,120155,317437,27779,NA
"GA",1959-01-01,3370,21116,1920,1033,260723,NA,50487,127435,337394,29371,NA
"GA",1960-01-01,3822,23634,2017,1275,281517,NA,60076,135240,369080,36442,NA
"GA",1961-01-01,4055,24445,2073,1367,286892,NA,76955,138828,393234,52510,NA
"GA",1962-01-01,4014,24880,2223,1444,303364,NA,68508,146035,402884,43628,NA
"GA",1963-01-01,4585,35953,2326,1535,324382,NA,85321,152417,442596,49368,NA
"GA",1964-01-01,4499,41049,2469,1658,356276,NA,97067,170852,490915,56018,NA
"GA",1965-01-01,5195,48139,2682,1796,397323,NA,112409,189759,548388,64270,NA
"GA",1966-01-01,5104,59288,2432,1701,428590,NA,139579,201385,611763,80291,NA
"GA",1967-01-01,5279,64608,2734,2148,459185,NA,165170,217401,667847,100562,NA
"GA",1968-01-01,5484,66353,2916,3187,502203,NA,182303,230976,737181,115950,NA
"GA",1969-01-01,6153,73223,3048,3146,561003,NA,212388,253006,828109,139165,NA
"GA",1970-01-01,6350,84735,3800,3123,610714,NA,269678,274907,941334,184943,NA
"GA",1971-01-01,6840,81688,4120,4057,663527,NA,265041,302305,991067,183353,NA
"GA",1972-01-01,8184,88928,4515,4055,800048,NA,328828,374606,1198035,239900,NA
"GA",1973-01-01,7321,114114,5083,4590,885666,NA,399023,408278,1361546,284909,NA
"GA",1974-01-01,8625,132629,5142,5099,956345,NA,472669,419034,1514922,340040,NA
"GA",1975-01-01,8006,119353,4019,6123,976613,NA,493269,412953,1547774,373916,NA
"GA",1976-01-01,9505,132741,7034,6612,1044192,NA,545929,424817,1676007,413188,NA
"GA",1977-01-01,10656,170885,7448,9903,1134968,NA,666524,447553,1906506,495639,NA
"GA",1978-01-01,11276,203823,8111,7914,1273338,NA,808184,480628,2183715,604361,NA
"GA",1979-01-01,11320,226125,8409,8418,1389916,NA,955532,496342,2448148,729407,NA
"GA",1980-01-01,15532,239713,9004,9565,1506923,NA,1111786,574947,2728961,872073,NA
"GA",1981-01-01,15226,252235,9819,13201,1609766,NA,1288134,600529,3019847,1035899,NA
"GA",1982-01-01,18483,267683,11247,12941,1697558,NA,1450466,609279,3281065,1182783,NA
"GA",1983-01-01,19414,238834,11711,14290,1784280,NA,1580926,611253,3504220,1342092,NA
"GA",1984-01-01,22174,315960,13433,15377,2006885,NA,1781733,645287,3954615,1465773,NA
"GA",1985-01-01,23920,418251,15443,13946,2207367,NA,2136577,674556,4525038,1718326,NA
"GA",1986-01-01,25905,418119,17528,15332,2339383,NA,2363307,698982,4917070,1945188,NA
"GA",1987-01-01,27141,449176,17873,17801,2487090,NA,2598287,747786,5323689,2149111,NA
"GA",1988-01-01,31199,478969,20335,20309,2628575,NA,2870740,771950,5782247,2391771,NA
"GA",1989-01-01,31673,525015,22198,22647,2812473,NA,3257060,786375,6347203,2732045,NA
"GA",1990-01-01,31204,478218,23627,24692,3453785,NA,3346132,815121,7078197,2867914,NA
"GA",1991-01-01,33859,416558,23500,26923,3497055,NA,3364239,840263,7154525,2947681,NA
"GA",1992-01-01,37823,375286,23748,27758,3503083,NA,3456994,815737,7266981,3081708,NA
"GA",1993-01-01,51092,470710,24430,31726,3855472,NA,3860631,875703,8150457,3389921,NA
"GA",1994-01-01,57923,521399,25065,33779,4151459,NA,4102113,884647,8784065,3580714,NA
"GA",1995-01-01,65387,653296,28903,32893,4460160,NA,4494891,921485,9486639,3841595,NA
"GA",1996-01-01,63496,719400,31229,35651,4785987,NA,4963496,962092,10292371,4244096,NA
"GA",1997-01-01,69966,726321,30691,38155,4905464,NA,5467521,989703,10897538,4741200,NA
"GA",1998-01-01,70157,739738,33987,37824,4992011,NA,6057113,998518,11589495,5317375,NA
"GA",1999-01-01,67941,793173,34586,43575,5371400,NA,6489930,1022583,12461790,5696757,NA
"GA",2000-01-01,64193,712421,39716,48147,5746072,NA,7077007,1115893,13511275,6364586,NA
"GA",2001-01-01,79939,691473,32708,50948,6038815,NA,7617508,1132256,14368505,6926035,NA
"GA",2002-01-01,92738,568080,41137,54089,6017563,NA,7055718,1184042,13772147,6487638,NA
"GA",2003-01-01,90610,484139,39174,58953,6027411,NA,6755513,1256542,13411632,6271374,NA
"GA",2004-01-01,117376,494701,53227,65118,6468785,NA,7325187,1547448,14570573,6830486,NA
"GA",2005-01-01,114682,712310,53280,67019,6967153,NA,8038535,1657032,15665563,7326225,NA
"GA",2006-01-01,76731,890732,61068,75676,7449390,NA,8931098,1737475,17023264,8040366,NA
"GA",2007-01-01,73035,1017187,29908,78958,7854746,NA,9816602,1939225,18253216,8799415,NA
"GA",2008-01-01,70090,943042,32423,81928,7688845,NA,9788518,1892192,18070032,8845476,NA
"GA",2009-01-01,72851,694717,30241,82764,7001141,NA,8495902,1694650,16077948,7801185,NA
"GA",2010-01-01,74279,684701,33318,86228,6516066,NA,7701113,1651375,14782779,7016412,NA
"GA",2011-01-01,74116,670410,43127,76704,7108662,NA,8329192,2027885,16003250,7658782,NA
"GA",2012-01-01,73556,590676,44089,68951,7391867,NA,8733047,2088343,16715216,8142371,NA
"GA",2013-01-01,133904,797255,39243,201834,7408422,NA,9569482,2131211,17958399,8772227,NA
"GA",2014-01-01,83662,943806,48078,788350,7310132,NA,9909378,2184630,18618093,8965572,NA
"GA",2015-01-01,82893,1000536,46579,863586,7555865,NA,10679060,2299273,19732308,9678524,NA
"GA",2016-01-01,82123,981002,51050,961881,8409384,NA,11420536,2929188,21606561,10439534,NA
"GA",2017-01-01,81354,971898,56999,989218,8809190,NA,11949591,3079274,22592761,10977693,NA
"GA",2018-01-01,81296,1004298,59608,927590,9132965,NA,12648079,3194517,23602510,11643781,NA
"GA",2019-01-01,79969,1271270,66937,864858,9509465,NA,13448213,3259155,24723046,12176943,NA
"GA",2020-01-01,79211,984087,74243,662443,9538551,NA,12688415,3375043,23760988,11704328,NA
"GA",2021-01-01,85652,1750735,66937,732325,10257930,NA,15971641,3309634,27850996,14220906,NA
"GA",2022-01-01,85652,2509683,55673,799564,11405066,NA,20796528,3084705,33933816,18286845,NA
"HI",1955-01-01,426,3113,68,NA,48435,NA,16630,15159,65885,13517,33276
"HI",1956-01-01,487,3499,86,NA,53310,NA,17702,18019,72002,14203,35291
"HI",1957-01-01,467,4165,82,NA,57661,NA,19497,19531,78346,15332,38130
"HI",1958-01-01,744,4616,109,NA,70158,NA,24098,21536,95669,19482,48622
"HI",1959-01-01,920,5658,116,NA,78076,NA,31461,23453,111485,25803,54623
"HI",1960-01-01,1055,5649,158,NA,87756,NA,34427,25689,124230,28778,62067
"HI",1961-01-01,1378,5826,181,NA,91324,NA,37984,23308,132199,32158,68016
"HI",1962-01-01,1339,7303,183,NA,91722,NA,37685,25780,132306,30382,65942
"HI",1963-01-01,1474,6102,169,NA,91749,NA,37672,24101,133144,31570,67648
"HI",1964-01-01,1348,7053,192,NA,97291,NA,41733,26335,142215,34680,70956
"HI",1965-01-01,1726,7567,201,NA,105284,NA,46117,27988,154804,38550,77296
"HI",1966-01-01,2211,9950,222,NA,127451,NA,57299,33952,189088,47349,93499
"HI",1967-01-01,2500,10525,240,NA,141180,NA,74037,36871,220111,63512,104309
"HI",1968-01-01,2430,11196,269,NA,156057,NA,81508,41697,242655,70312,114360
"HI",1969-01-01,2442,13748,313,NA,181661,NA,100249,44594,289033,86501,137067
"HI",1970-01-01,3260,14578,334,NA,213898,NA,119597,51209,340450,105019,162689
"HI",1971-01-01,3495,12876,343,NA,231757,NA,129109,53898,370292,116233,177859
"HI",1972-01-01,4531,13532,380,NA,245378,NA,133595,59010,388861,120063,186368
"HI",1973-01-01,5304,12889,408,NA,275307,NA,147819,64620,432620,134930,210687
"HI",1974-01-01,5545,18166,403,NA,314405,NA,169899,70052,494870,151733,244353
"HI",1975-01-01,5280,31505,401,NA,364480,NA,200175,77261,575549,168670,287219
"HI",1976-01-01,3549,35354,442,NA,409741,NA,220269,100145,639198,184915,309596
"HI",1977-01-01,3380,27605,467,NA,444892,NA,230623,103875,685703,203018,341017
"HI",1978-01-01,4350,28995,514,NA,479624,NA,256211,112303,754677,227216,367321
"HI",1979-01-01,4591,39876,558,NA,550903,NA,304433,120402,875953,264557,430501
"HI",1980-01-01,5768,50259,737,NA,614237,NA,361663,115944,998383,311404,498293
"HI",1981-01-01,4995,52745,809,NA,678253,NA,387495,129339,1088330,334750,548914
"HI",1982-01-01,5748,43202,783,NA,716535,NA,326202,139608,1066225,283000,576927
"HI",1983-01-01,5291,22026,841,NA,755861,NA,369042,154734,1150503,347016,601127
"HI",1984-01-01,6208,36978,919,NA,780840,NA,439799,141593,1248177,402821,639247
"HI",1985-01-01,5836,48717,1051,NA,851297,NA,478115,167667,1362595,429398,683630
"HI",1986-01-01,6841,43661,987,NA,945431,NA,511450,198734,1490665,467789,746697
"HI",1987-01-01,6378,76793,1048,NA,1040995,NA,619886,223470,1697424,543093,817525
"HI",1988-01-01,7823,78053,881,NA,1294497,NA,703647,374701,2039375,625594,919796
"HI",1989-01-01,10715,88099,1262,NA,1315214,NA,856103,290236,2217039,768004,1024978
"HI",1990-01-01,11918,94750,1749,NA,1484118,NA,789847,307431,2334797,695097,1176687
"HI",1991-01-01,8859,116380,1130,NA,1598490,NA,989114,319753,2639152,872734,1278737
"HI",1992-01-01,10066,67768,1815,NA,1659493,NA,974750,364770,2709518,906982,1294723
"HI",1993-01-01,8855,53127,1708,NA,1684170,NA,976039,381251,2748134,922912,1302919
"HI",1994-01-01,11464,68429,1475,NA,1851798,NA,1030646,519550,2993378,962217,1332248
"HI",1995-01-01,12537,47296,1642,NA,1794971,NA,973010,431709,2874496,925714,1363262
"HI",1996-01-01,14712,65547,1704,NA,1904683,NA,1065523,472881,3079404,999976,1431802
"HI",1997-01-01,16938,67570,2433,NA,1925971,NA,1044149,468697,3087946,976579,1457274
"HI",1998-01-01,18134,61755,2477,NA,1911751,NA,1145143,486399,3176246,1083388,1425352
"HI",1999-01-01,16351,52414,2608,NA,1915421,NA,1121388,468143,3166663,1068974,1447278
"HI",2000-01-01,20913,75271,2788,NA,2051912,NA,1139588,515636,3334743,1064317,1536276
"HI",2001-01-01,20635,60499,2667,NA,2197840,NA,1165557,557802,3507770,1105058,1640038
"HI",2002-01-01,17214,52640,2303,NA,2117948,NA,1164230,505615,3420671,1111590,1612333
"HI",2003-01-01,21794,30603,1689,NA,2349595,NA,1068457,556897,3569824,1037854,1792698
"HI",2004-01-01,19484,58119,2114,NA,2470299,NA,1227324,569922,3849135,1169205,1900377
"HI",2005-01-01,22117,124125,2017,NA,2748613,NA,1505606,612009,4434356,1381481,2136604
"HI",2006-01-01,22847,148084,1402,NA,3011603,NA,1698841,656287,4918655,1550757,2355316
"HI",2007-01-01,26176,100847,1478,NA,3227965,NA,1661153,670321,5090499,1560306,2557644
"HI",2008-01-01,25790,105294,1575,NA,3302179,NA,1650129,682584,5147569,1544835,2619595
"HI",2009-01-01,26390,78597,1402,NA,3125035,NA,1417299,663417,4712651,1338702,2461618
"HI",2010-01-01,21682,79853,1461,NA,3044380,NA,1607643,727946,4837862,1527790,2316434
"HI",2011-01-01,27386,67859,1479,NA,3335562,NA,1315150,839755,4857729,1247291,2495807
"HI",2012-01-01,31168,80256,1539,NA,3581652,NA,1621002,883701,5516146,1540746,2697951
"HI",2013-01-01,30866,123661,1606,NA,3932220,NA,1859379,987733,6092893,1735718,2944487
"HI",2014-01-01,38023,126045,1691,NA,3847662,NA,1871506,1022621,6052795,1745461,2825041
"HI",2015-01-01,39372,72249,1647,NA,4082196,NA,2060164,1089489,6485563,1987915,2992707
"HI",2016-01-01,41566,108169,1765,NA,4315902,NA,2224299,1109748,6919035,2116130,3206154
"HI",2017-01-01,48633,184840,1723,NA,4365856,NA,2280441,1126631,7029026,2095601,3239225
"HI",2018-01-01,53544,146831,1818,NA,4732032,NA,2576863,1202967,7714451,2430032,3529065
"HI",2019-01-01,53574,190484,1920,NA,5062134,NA,2758743,1253416,8207524,2568259,3808718
"HI",2020-01-01,41278,43679,1959,NA,4923969,NA,2402772,1226778,7707502,2359093,3697191
"HI",2021-01-01,49591,191426,2203,NA,4147624,NA,3546116,851356,8046691,3354690,3296268
"HI",2022-01-01,57933,314873,2415,NA,5647969,NA,4074729,1382170,10279504,3759856,4265799
"IA",1942-01-01,NA,1119,111,NA,41958,NA,7934,20768,71032,6815,NA
"IA",1943-01-01,NA,0,0,NA,0,NA,0,0,0,0,NA
